codeCommune,nom,codePostal,longitude,latitude
422,lesquielles-saint-germain,2120,3.61667,49.9333
8,aizy-jouy,2370,3.51639,49.4348
301,faucoucourt,2320,3.46667,49.5333
175,chavigny-02,2880,3.3,49.4333
792,veuilly-la-poterie,2810,3.21667,49.0833
484,mezy-moulins,2650,3.5,49.0667
344,gernicourt,2160,3.86667,49.4
632,quincy-basse,2380,3.38333,49.5167
712,sergy-02,2130,3.56667,49.1833
745,toulis-et-attencourt,2250,3.73333,49.6833
628,puiseux-en-retz,2600,3.13333,49.3
425,leuze,2500,4.15,49.85
239,crezancy,2650,3.5,49.05
563,noyales,2120,3.55,49.9
465,marigny-en-orxois,2810,3.21667,49.0667
327,foreste,2590,3.1,49.8167
834,wissignicourt,2320,3.43333,49.5333
737,tavaux-et-pontsericourt,2250,3.91667,49.7333
699,saponay,2130,3.48333,49.2167
274,ebouleau,2350,3.86667,49.6667
572,orainville,2190,4.01667,49.3833
486,missy-les-pierrepont,2350,3.8,49.6333
543,neuilly-saint-front,2470,3.26667,49.1667
738,tergnier,2700,3.3,49.65
307,ferte-milon,2460,3.11667,49.1667
52,bassoles-aulers,2380,3.38333,49.5333
782,verguier,2490,3.16667,49.9333
577,ostel,2370,3.56667,49.4333
721,sissy,2240,3.43333,49.8
424,leury,2880,3.33333,49.4333
241,croix-sur-ourcq,2210,3.35,49.1667
598,pernant,2200,3.23333,49.3833
298,etreux,2510,3.65,49.9833
129,bruys,2220,3.56667,49.2667
324,fontenelle-02,2170,3.86667,50.0333
152,cerseuil,2220,3.51667,49.3333
823,voharies,2140,3.8,49.7833
687,saint-pierre-aigle,2600,3.18333,49.3167
683,saint-martin-riviere,2110,3.53333,50.05
538,nanteuil-notre-dame,2210,3.4,49.2
704,selens,2300,3.2,49.5
508,monthenault,2860,3.66667,49.4833
677,saint-eugene-02,2330,3.53333,49.0167
294,etouvelles,2000,3.58333,49.5333
302,faverolles-02,2600,3.17639,49.2242
433,lislet,2340,4.01667,49.6833
775,vendeuil,2800,3.35,49.7167
318,folembray,2670,3.28333,49.55
222,courbes,2800,3.45,49.6833
154,chacrise,2200,3.4,49.3
711,serches,2220,3.45,49.35
3,acy,2200,3.41667,49.35
786,verneuil-sous-coucy,2380,3.31667,49.5333
54,bazoches-sur-vesles,2220,3.61861,49.3073
472,mauregny-en-haye,2820,3.8,49.5333
372,hartennes-et-taux,2210,3.35,49.2667
763,vasseny,2220,3.48333,49.35
479,merval,2160,3.7,49.35
216,corcy,2600,3.21667,49.25
100,bony,2420,3.21667,49.9833
121,breny,2210,3.35,49.1833
119,brecy-02,2210,3.43333,49.15
127,bruyeres-sur-fere,2130,3.43333,49.1833
315,flavy-le-martel,2520,3.2,49.7167
583,pancy-courtecon,2860,3.65,49.4667
101,bosmont-sur-serre,2250,3.86667,49.7333
485,missy-aux-bois,2200,3.25,49.3333
732,surfontaine,2240,3.45,49.7333
256,dagny-lambercy,2140,4.03333,49.7667
402,lanchy,2590,3.08333,49.8333
766,vaudesson,2320,3.48333,49.4667
201,coeuvres-et-valsery,2600,3.15,49.3333
280,epieds-02,2400,3.45,49.1
805,villeneuve-saint-germain,2200,3.35,49.3833
9,alaincourt-02,2240,3.36667,49.75
729,soucy-02,2600,3.13333,49.3167
21,archon,2360,4.11667,49.7417
589,pargny-filain,2000,3.53333,49.4667
343,germaine-02,2590,3.11667,49.7833
547,neuville-housset,2250,3.71667,49.7833
62,belleau-02,2400,3.3,49.1
581,paars,2220,3.6,49.3333
407,laniscourt,2000,3.55,49.55
714,sermoise,2220,3.45,49.3667
46,barenton-bugny,2000,3.65,49.6333
631,quierzy,2300,3.13333,49.5667
149,cerizy,2240,3.33333,49.75
306,ferte-chevresis,2270,3.56667,49.7333
635,ramicourt,2110,3.33333,49.95
137,bussiares,2810,3.25,49.0833
70,bernot,2120,3.5,49.8667
418,lerzy,2260,3.86667,49.9333
697,samoussy,2840,3.73333,49.5833
358,grougis,2110,3.53333,49.9333
450,macquigny,2120,3.55,49.8833
312,flamengrie-02,2260,3.91667,50
716,servais,2700,3.35,49.6167
76,bertricourt,2190,4,49.3833
576,osly-courtil,2290,3.21667,49.4
787,verneuil-sur-serre,2000,3.66667,49.65
473,mayot,2800,3.38333,49.7
830,wassigny,2630,3.6,50.0167
47,barenton-cel,2000,3.63333,49.65
276,englancourt,2260,3.8,49.9167
28,athies-sous-laon,2840,3.68333,49.5667
337,froidestrees,2260,3.9,49.9333
454,malmaison,2190,3.98333,49.5167
456,manicamp,2300,3.16667,49.5667
48,barenton-sur-serre,2270,3.68333,49.6667
35,audigny,2120,3.65,49.85
567,ohis,2500,4.01667,49.9333
470,martigny-02,2500,4.13333,49.8667
49,barisis,2700,3.32806,49.5787
279,epaux-bezu,2400,3.35,49.1
1,abbecourt-02,2300,3.18333,49.6
376,hauteville-02,2120,3.51667,49.8667
66,benay,2440,3.31667,49.75
546,neuville-en-beine,2300,3.15,49.6833
753,tupigny,2120,3.6,49.95
789,vervins,2140,3.9,49.8333
269,dorengt,2450,3.68333,49.9667
681,saint-gobert,2140,3.81667,49.8
585,parcy-et-tigny,2210,3.335,49.2787
688,saint-pierre-les-franqueville,2140,3.82361,49.8195
520,mont-notre-dame,2220,3.58333,49.3
523,mont-saint-martin-02,2220,3.63333,49.2833
187,chierry,2400,3.43333,49.0333
254,cutry-02,2600,3.18333,49.35
182,chevennes,2250,3.73333,49.8167
513,montigny-le-franc,2250,3.91667,49.6833
106,bourg-et-comin,2160,3.65,49.4
669,saint-agnan-02,2330,3.6,49.0167
220,coulonges-cohan,2130,3.63639,49.2012
619,premontre,2320,3.4,49.55
229,courtrizy-et-fussigny,2820,3.8,49.5167
395,jumencourt,2380,3.35,49.5167
197,clairfontaine,2260,3.98333,49.9833
708,sequehart,2420,3.33333,49.9167
4,agnicourt-et-sechelles,2340,3.95,49.7167
656,roucy,2160,3.81667,49.3667
618,premont,2110,3.38333,50
199,clastres,2440,3.23333,49.7333
164,charmel,2850,3.55,49.1167
10,allemant-02,2320,3.45,49.4667
524,mont-saint-pere,2400,3.48333,49.0667
586,parfondeval-02,2360,4.16667,49.7333
190,chivres-val,2880,3.43333,49.4
30,aubencheul-aux-bois,2420,3.26667,50.0333
505,montfaucon-02,2540,3.45,48.95
38,autels,2360,4.2257,49.7667
326,fontenoy-02,2290,3.2,49.4167
236,crecy-au-mont,2380,3.31667,49.4833
525,morcourt-02,2100,3.31667,49.8667
551,neuville-sur-margival,2880,3.4,49.45
255,cys-la-commune,2220,3.56667,49.4
467,marizy-saint-mard,2470,3.21667,49.1833
808,villeret-02,2420,3.18333,49.95
13,amifontaine,2190,3.91667,49.4833
323,fontaine-uterte,2110,3.36667,49.9167
266,dolignon,2360,4.08333,49.7167
293,etaves-et-bocquiaux,2110,3.45,49.9333
650,rocquigny-02,2260,3.98333,50.0333
529,mortiers-02,2270,3.66667,49.6833
666,rozoy-sur-serre,2360,4.13333,49.7167
455,malzy,2120,3.73333,49.9
63,bellenglise,2420,3.25,49.9167
150,cerny-en-laonnois,2860,3.66667,49.45
519,montloue,2340,4.06667,49.6667
678,sainte-genevieve-02,2340,4.07139,49.7195
544,neuve-maison,2500,4.03333,49.9333
85,bezu-saint-germain,2400,3.4,49.1
295,etreaupont,2580,3.91667,49.9
75,berthenicourt,2240,3.38333,49.7667
742,thiernu,2250,3.8,49.75
401,laigny,2140,3.86667,49.85
6,aisonville-et-bernoville,2110,3.53333,49.9333
243,crouy,2880,3.36667,49.4
381,hirson,2500,4.08333,49.9167
43,bagneux-02,2290,3.28333,49.4667
39,autremencourt,2250,3.8,49.7
147,celle-sous-montmirail,2540,3.46611,48.8648
210,conde-sur-aisne,2370,3.45,49.4
93,blerancourt,2300,3.15,49.5167
510,monthurel,2330,3.55,49.0167
784,petit-verly,2630,3.55,49.9667
723,soize-02,2340,4.08333,49.7
667,saconin-et-breuil,2200,3.25,49.3667
410,largny-sur-automne,2600,3.05,49.2667
725,sommeron,2260,3.95,49.95
791,veslud,2840,3.73333,49.5333
430,liesse-notre-dame,2350,3.80445,49.6095
172,chaudun,2200,3.26667,49.3167
829,vuillery,2880,3.38333,49.4333
571,omissy,2100,3.31667,49.8833
596,pavant,2310,3.28333,48.95
487,missy-sur-aisne,2880,3.43333,49.3833
246,cugny,2480,3.15,49.7
587,parfondru,2840,3.71667,49.5333
204,coingt,2360,4.08333,49.7833
319,fonsomme,2110,3.4,49.9
273,dury-02,2480,3.12889,49.7506
661,royaucourt-et-chailvet,2000,3.53333,49.5167
406,landricourt-02,2380,3.36667,49.5
720,sissonne,2150,3.9,49.5667
69,berlise,2340,4.11667,49.6667
648,ribemont,2240,3.46667,49.8
668,sains-richaumont,2120,3.7,49.8167
311,filain-02,2000,3.55,49.4667
183,chevregny,2000,3.58333,49.4667
501,montchalons,2860,3.73333,49.5167
125,brumetz,2810,3.15,49.1
734,taillefontaine,2600,3.03333,49.3167
363,guny,2300,3.26667,49.5167
334,fresnoy-le-grand,2230,3.41667,49.95
562,nouvron-vingre,2290,3.2,49.4333
451,magny-la-fosse,2420,3.28333,49.9333
253,cuisy-en-almont,2200,3.25,49.4167
499,montbavin,2000,3.51667,49.5333
824,vorges,2860,3.65,49.5167
504,montescourt-lizerolles,2440,3.2575,49.7387
612,pont-arcy,2160,3.61667,49.3833
359,grugies,2680,3.26667,49.8
87,bieuxy,2290,3.26667,49.45
459,marcy-02,2720,3.4,49.8333
110,braine,2220,3.53333,49.3333
573,orgeval-02,2860,3.7,49.5167
461,marest-dampcourt,2300,3.15,49.6
194,cilly,2250,3.83333,49.7333
371,harly,2100,3.31667,49.8333
659,rouvroy-02,2100,3.31667,49.85
653,romeny-sur-marne,2310,3.33333,48.9833
270,douchy-02,2590,3.11667,49.7667
773,vauxtin,2220,3.6,49.35
651,rogecourt,2800,3.41667,49.6333
514,montigny-lengrain,2290,3.1,49.3667
384,houry,2140,3.85,49.7833
600,pierrepont-02,2350,3.78333,49.65
265,dohis,2360,4.13333,49.75
114,brasles,2400,3.43333,49.05
33,aubigny-en-laonnois,2820,3.8,49.5
582,paissy,2160,3.7,49.4167
560,nouvion-le-comte,2800,3.46667,49.6833
491,monceau-le-neuf-et-faucouzy,2270,3.61584,49.7698
634,raillimont,2360,4.15,49.7083
258,dammard,2470,3.2,49.15
595,passy-sur-marne,2850,3.56667,49.0667
417,lempire,2420,3.16667,49.9833
250,cuiry-les-chaudardes,2160,3.76667,49.3833
385,housset,2250,3.7,49.7833
89,billy-sur-aisne,2200,3.38333,49.3667
64,belleu,2200,3.33333,49.3667
613,pontavert,2160,3.81667,49.4167
264,dizy-le-gros,2340,4.01667,49.6333
242,crouttes-sur-marne,2310,3.24,48.98
226,courmelles,2200,3.31667,49.35
86,bichancourt,2300,3.21667,49.5833
60,beauvois-en-vermandois,2590,3.1,49.8167
622,priez,2470,3.26667,49.1333
167,chassemy,2370,3.5,49.3833
297,etrepilly-02,2400,3.33333,49.0833
25,artemps,2480,3.18333,49.7667
336,frieres-faillouel,2700,3.25,49.6667
832,wiege-faty,2120,3.73333,49.8833
685,saint-nicolas-aux-bois,2410,3.41667,49.6
355,gricourt,2100,3.25,49.8833
94,blesmes,2400,3.45,49.0333
817,ville-savoye,2220,3.63333,49.3
477,mercin-et-vaux,2200,3.28333,49.3833
184,chevresis-monceau,2270,3.56667,49.75
57,beaurevoir,2110,3.3,50
672,saint-bandry,2290,3.16667,49.3667
828,vregny,2880,3.41667,49.4167
757,vadencourt-02,2120,3.58333,49.9333
799,vierzy,2210,3.28333,49.2833
139,caillouel-crepigny,2300,3.15,49.6167
553,nizy-le-comte,2150,4.05,49.5667
777,vendieres,2540,3.45,48.8667
138,buzancy-02,2200,3.35,49.3167
391,jeantes,2140,4.05,49.8
213,connigis,2330,3.53333,49.0333
744,torcy-en-valois,2810,3.26667,49.0833
219,coucy-la-ville,2380,3.33333,49.5333
350,goudelancourt-les-pierrepont,2350,3.85473,49.6689
594,passy-en-valois,2470,3.2,49.1667
507,montgru-saint-hilaire,2210,3.33333,49.1833
503,mont-d-origny,2390,3.48333,49.8333
764,vassogne,2160,3.73333,49.4167
452,maissemy,2490,3.2,49.8833
652,rogny,2140,3.81667,49.7667
779,venerolles,2510,3.63333,49.9667
198,clamecy-02,2880,3.36667,49.4333
797,viel-arcy,2160,3.61667,49.3833
364,guyencourt,2160,3.83333,49.35
476,mennevret,2630,3.55,49.9833
144,caulaincourt,2490,3.1,49.8667
580,oulchy-le-chateau,2210,3.35,49.2
361,guise,2120,3.63333,49.9
159,champs-02,2670,3.25,49.5333
690,sainte-preuve,2350,3.91667,49.6167
625,proix,2120,3.56667,49.9
11,ambleny,2290,3.18333,49.3833
647,ribeauville-02,2110,3.58333,50.05
752,tugny-et-pont,2640,3.15,49.75
333,fresnes-02,2380,3.36973,49.5539
108,bourguignon-sous-montbavin,2000,3.54139,49.5281
552,neuvillette-02,2390,3.46667,49.85
696,saint-thomas-02,2820,3.81667,49.5
463,marfontaine,2140,3.78333,49.8
79,besmont,2500,4.11667,49.8333
374,lehaucourt,2420,3.28333,49.9167
124,brissy-hamegicourt,2240,3.38028,49.7437
608,plomion,2140,4.01667,49.8
702,savy,2590,3.18333,49.8
629,puisieux-et-clanlieu,2120,3.66667,49.85
195,ciry-salsogne,2220,3.46667,49.3667
244,crupilly,2120,3.75,49.9167
267,dommiers,2600,3.21667,49.3333
296,etreillers,2590,3.15,49.8167
192,chouy,2210,3.25,49.2
403,landifay-et-bertaignemont,2120,3.6,49.8167
718,silly-la-poterie,2460,3.15,49.2
539,nauroy,2420,3.25,49.95
432,lime,2220,3.55,49.3167
32,aubigny-aux-kaisnes,2590,3.11667,49.7833
493,monceau-le-waast,2840,3.7,49.6167
251,cuiry-les-iviers,2360,4.10973,49.7614
636,regny-02,2240,3.41667,49.8167
815,villers-saint-christophe,2590,3.1,49.7833
155,chaillevois,2000,3.51667,49.5167
794,vezilly,2130,3.7,49.1833
409,lappion,2150,3.96667,49.6167
332,fresnes-en-tardenois,2130,3.55,49.15
665,grand-rozoy,2210,3.38333,49.2333
211,conde-sur-suippe,2190,3.95,49.4167
146,celles-les-conde,2330,3.56667,49.0167
153,cessieres,2320,3.48333,49.5667
223,courboin,2330,3.5,49
781,verdilly,2400,3.41667,49.0667
728,sorbais,2580,3.9,49.9167
740,thenailles,2140,3.95,49.8167
475,menneville-02,2190,4,49.4167
98,bonneil,2400,3.35,49
231,couvron-et-aumencourt,2270,3.51667,49.65
174,chavignon,2000,3.51667,49.4833
339,gandelu,2810,3.18333,49.1
743,thuel,2340,4.07695,49.6495
707,septvaux,2410,3.38333,49.5667
541,neufchatel-sur-aisne,2190,4.03333,49.4333
97,boncourt-02,2350,3.95,49.6167
490,monampteuil,2000,3.56667,49.4833
818,villiers-saint-denis,2310,3.26723,48.9931
348,glennes,2160,3.71667,49.35
397,jussy-02,2480,3.23333,49.7167
240,croix-fonsomme,2110,3.4,49.9167
74,bertaucourt-epourdon,2800,3.38333,49.6167
130,bucilly,2500,4.08333,49.8833
695,saint-thibaut,2220,3.61667,49.3
405,landouzy-la-ville,2140,4.05,49.8667
349,goudelancourt-les-berrieux,2820,3.84917,49.4967
205,colligis-crandelain,2860,3.65,49.4833
540,nesles-la-montagne,2400,3.41667,49.0167
141,capelle-02,2260,3.91639,49.9773
7,aizelles,2820,3.81667,49.4833
785,vermand,2490,3.15,49.8667
509,monthiers,2400,3.3,49.1
689,saint-pierremont-02,2250,3.88333,49.7167
148,celles-sur-aisne,2370,3.48333,49.4167
299,evergnicourt,2190,4.03333,49.4333
328,fossoy,2650,3.48333,49.05
534,muscourt,2160,3.75,49.3667
171,chaudardes,2160,3.78333,49.3833
639,remigny-02,2440,3.28333,49.7167
497,mons-en-laonnois,2000,3.55334,49.5373
163,charly-sur-marne,2310,3.28528,48.9773
168,chateau-thierry,2400,3.4,49.05
282,eppes,2840,3.73333,49.55
767,vauxrezis,2200,3.28056,49.4137
169,chatillon-les-sons,2270,3.68333,49.75
822,vivieres,2600,3.1,49.3
232,coyolles,2600,3.05,49.2333
663,rozieres-sur-crise,2200,3.35,49.3333
741,thenelles,2390,3.46667,49.8167
554,nogentel,2400,3.4,49.0167
162,chapelle-sur-chezy,2570,3.38333,48.95
208,concevreux,2160,3.78333,49.3833
354,grandrieux,2360,4.18333,49.7333
574,origny-en-thierache,2550,4.01667,49.9
2,achery,2800,3.38333,49.6833
420,lesdins,2100,3.33333,49.9
431,liez-02,2700,3.28333,49.6833
368,haramont,2600,3.05,49.2833
474,mennessis,2700,3.26667,49.7
426,levergies,2420,3.31667,49.9333
570,ollezy,2480,3.13333,49.7167
206,colonfay,2120,3.7,49.85
770,vauxbuin,2200,3.3,49.3667
760,vallee-mulatre,2110,3.56667,50.0167
646,revillon,2160,3.7,49.3667
831,watigny,2830,4.2,49.9
783,grand-verly,2120,3.58333,49.9333
749,troesnes,2460,3.16973,49.1931
559,nouvion-et-catillon,2270,3.48333,49.7
812,villers-helon,2600,3.26667,49.2667
135,buironfosse,2620,3.83333,49.9667
225,courchamps-02,2810,3.26667,49.1167
564,noyant-et-aconin,2200,3.33333,49.3333
694,saint-simon-02,2640,3.16667,49.75
59,beautor,2800,3.33333,49.65
621,presles-et-thierny,2860,3.61667,49.5167
492,monceau-les-leups,2270,3.48333,49.6667
502,montcornet-02,2340,4.01723,49.6956
798,viels-maisons,2540,3.4,48.9
466,marizy-sainte-genevieve,2470,3.2,49.1833
40,autreppes,2580,3.85,49.9
532,moÿ-de-l-aisne,2610,3.36667,49.75
20,any-martin-rieux,2500,4.2165,49.8833
286,esqueheries,2170,3.75,49.9833
750,trosly-loire,2300,3.23333,49.5167
303,fayet-02,2100,3.25,49.8667
369,harcigny,2140,3.98333,49.8
387,itancourt,2240,3.35,49.8
122,brie-02,2870,3.4825,49.6009
380,hinacourt,2440,3.28333,49.7333
411,latilly,2210,3.31667,49.15
382,holnon,2760,3.21667,49.8667
457,marchais,2350,3.81667,49.5833
592,parpeville,2240,3.55,49.7667
795,vic-sur-aisne,2290,3.11667,49.4
801,vigneux-hocquet,2340,3.98333,49.7333
793,vezaponin,2290,3.23333,49.4667
116,braye-en-thierache,2140,3.96667,49.7833
644,retheuil,2600,3.01667,49.3167
308,fesmy-le-sart,2450,3.67834,50.042
215,corbeny,2820,3.81667,49.4667
317,fluquieres,2590,3.15,49.8
616,pont-saint-mard,2380,3.28333,49.5
518,montlevon,2330,3.53333,48.9667
277,epagny-02,2290,3.25,49.4667
819,vincy-reuil-et-magny,2340,4.05,49.7167
516,montigny-sous-marle,2250,3.8,49.75
96,bois-les-pargny,2270,3.65,49.7167
641,renneval,2340,4.05,49.7333
746,travecy,2800,3.35,49.6833
421,lesges,2220,3.5,49.3
237,crecy-sur-serre,2270,3.61667,49.7
705,selve-02,2150,4,49.5667
549,neuville-saint-amand,2100,3.33333,49.8167
105,bouresches,2400,3.3,49.0667
55,beaume-02,2500,4.15,49.8333
558,nouvion-en-thierache,2170,3.78333,50.0167
283,erlon,2250,3.71667,49.7167
820,viry-noureuil,2300,3.25,49.6333
434,lizy,2320,3.46667,49.5167
271,dravegny,2130,3.63333,49.2333
733,suzy,2320,3.46667,49.55
262,deuillet,2700,3.35,49.6333
489,molinchart,2000,3.53333,49.5667
803,ville-aux-bois-les-pontavert,2160,3.84973,49.4278
24,arrancy,2860,3.75,49.4833
673,saint-christophe-a-berry,2290,3.13333,49.4167
357,gronard,2140,3.88333,49.7833
238,crepy-02,2870,3.51389,49.6042
128,bruyeres-et-montberault,2860,3.66667,49.5167
81,bethancourt-en-vaux,2300,3.15,49.6167
768,vauxaillon,2320,3.4,49.4833
166,charteves,2400,3.5,49.0833
460,marcy-sous-marle,2250,3.73333,49.7333
196,clacy-et-thierret,2000,3.56667,49.55
351,goussancourt,2130,3.66667,49.1667
464,margival,2880,3.4,49.4333
51,barzy-sur-marne,2850,3.55,49.0833
602,pinon,2320,3.45,49.4833
111,brancourt-en-laonnois,2320,3.41667,49.5167
762,vassens,2290,3.15,49.4667
287,essigny-le-grand,2690,3.28333,49.7667
177,cheret,2860,3.68333,49.5167
288,essigny-le-petit,2100,3.36667,49.9
462,mareuil-en-dole,2130,3.55,49.25
691,saint-quentin,2100,3.28333,49.85
776,vendhuile,2420,3.21667,50.0167
214,contescourt,2680,3.23333,49.8
496,monnes,2470,3.21667,49.15
268,domptin,2310,3.28333,49.0167
78,besme,2300,3.16667,49.5333
771,vauxcere,2160,3.63333,49.35
488,molain-02,2110,3.51667,50.0167
609,ployart-et-vaurseine,2860,3.74445,49.4884
375,hautevesnes,2810,3.23333,49.1167
230,couvrelles,2220,3.48333,49.35
134,buire,2500,4.05,49.9
37,aulnois-sous-laon,2000,3.6,49.6167
227,courmont-02,2130,3.56667,49.15
588,pargnan,2160,3.7,49.4
471,martigny-courpierre,2860,3.68333,49.4833
682,saint-mard-02,2220,3.58334,49.387
217,coucy-le-chateau-auffrique,2380,3.3225,49.5203
257,dallon,2680,3.23333,49.8167
23,armentieres-sur-ourcq,2210,3.38333,49.1833
483,mezieres-sur-oise,2240,3.4,49.7667
67,bergues-sur-sambre,2450,3.71667,50.0333
545,neuville-bosmont,2250,3.85,49.7167
521,montreuil-aux-lions,2310,3.2,49.0167
482,meurival,2160,3.76667,49.35
706,septmonts,2200,3.35,49.3333
605,pleine-selve-02,2240,3.51667,49.7833
65,bellicourt,2420,3.23333,49.95
15,ancienville,2600,3.21667,49.2167
419,leschelle,2170,3.76667,49.9667
310,fieulaine,2110,3.45,49.8833
809,villers-agron-aiguizy,2130,3.7,49.15
305,fere-en-tardenois,2130,3.51667,49.2
233,cramaille,2130,3.45,49.2333
383,homblieres,2720,3.36667,49.85
566,ognes-02,2300,3.19417,49.6109
352,gouy-02,2420,3.25473,50.0017
643,ressons-le-long,2290,3.15,49.3833
133,bucy-les-pierrepont,2350,3.9,49.65
561,nouvion-le-vineux,2860,3.61667,49.5
664,rozoy-bellevalle,2540,3.45,48.9167
660,rouvroy-sur-serre,2360,4.16667,49.7167
788,versigny-02,2800,3.43333,49.65
27,assis-sur-serre,2270,3.56667,49.6833
769,vaux-andigny,2110,3.51667,50.0167
321,fontaine-les-vervins,2140,3.9,49.85
445,luzoir,2500,3.96667,49.9333
500,montbrehain,2110,3.35,49.9667
284,erloy,2260,3.81667,49.9
584,papleux,2260,3.88333,50.0167
703,seboncourt,2110,3.48333,49.95
366,hannapes,2510,3.61667,49.9667
494,monceau-sur-oise,2120,3.7,49.9
338,froidmont-cohartille,2270,3.7,49.6833
642,resigny,2360,4.2,49.7333
717,sery-les-mezieres,2240,3.41667,49.7667
478,merlieux-et-fouquerolles,2000,3.5,49.5167
281,epine-aux-bois,2540,3.45,48.8833
16,andelain,2800,3.36667,49.6333
390,jeancourt,2490,3.15,49.9333
289,essises,2570,3.41667,48.9667
810,villers-cotterets,2600,3.08333,49.25
730,soupir,2160,3.6,49.4167
140,camelin,2300,3.13417,49.5248
439,longueval-barbonval,2160,3.65278,49.3595
342,gergny,2260,3.91667,49.9167
95,bohain-en-vermandois,2110,3.45,49.9833
833,wimy,2500,4,49.9333
495,mondrepuis,2500,4.06667,49.9667
158,chamouille,2860,3.66667,49.4667
657,rougeries,2140,3.8,49.8
373,hary,2140,3.93333,49.7833
388,iviers,2360,4.13333,49.7833
557,noroy-sur-ourcq,2600,3.21667,49.2
260,danizy,2800,3.38333,49.65
340,gauchy,2430,3.26667,49.8167
400,laffaux,2880,3.41667,49.45
617,pouilly-sur-serre,2270,3.58333,49.6833
751,trucy,2860,3.61667,49.4667
790,vesles-et-caumont,2350,3.78333,49.6667
579,oulchy-la-ville,2210,3.35,49.2167
107,bourguignon-sous-coucy,2300,3.16667,49.55
218,coucy-les-eppes,2840,3.76667,49.55
399,juvincourt-et-damary,2190,3.9,49.45
747,trefcon,2490,3.1,49.8667
827,voyenne,2250,3.71667,49.7167
412,launoy,2210,3.4,49.2667
235,craonnelle,2160,3.76667,49.4333
778,vendresse-beaulne,2160,3.66667,49.4333
115,braye-en-laonnois,2000,3.61667,49.4333
698,sancy-les-cheminots,2880,3.46667,49.4333
638,remies,2270,3.53333,49.6833
599,pierremande,2300,3.25,49.5667
151,cerny-les-bucy,2870,3.53333,49.5833
593,pasly,2200,3.3,49.4
41,autreville-02,2300,3.23333,49.5833
565,oeuilly,2160,3.68333,49.3833
686,saint-paul-aux-bois,2300,3.2,49.5333
443,lucy-le-bocage,2400,3.28333,49.05
221,coupru,2310,3.26667,49.0333
36,augy-02,2220,3.51667,49.3333
290,essomes-sur-marne,2400,3.36667,49.0333
780,venizel,2200,3.38333,49.3667
198,neure,3320,2.98333,46.75
4,andelaroche,3120,3.75,46.25
146,limoise,3320,3.05,46.6833
304,vendat,3110,3.35,46.15
149,louchy-montfand,3500,3.25,46.3167
98,desertines-03,3630,2.61667,46.35
178,montaiguet-en-forez,3130,3.8,46.2667
264,saint-yorre,3270,3.46667,46.0667
120,garnat-sur-engievre,3230,3.65,46.6333
8,arronnes,3250,3.56667,46.0667
75,chezelle,3140,3.11667,46.2167
68,chatelus-03,3120,3.73389,46.1931
57,chapelle-aux-chasses,3230,3.53333,46.6667
249,saint-palais-03,3370,2.3,46.4333
115,fleuriel,3140,3.16667,46.2833
140,lavault-sainte-anne,3310,2.6,46.3167
18,bayet,3500,3.26667,46.25
272,servilly,3120,3.6,46.2833
69,chatillon-03,3210,3.13333,46.4667
128,huriel,3380,2.48333,46.3667
99,deux-chaises,3240,3.03333,46.3833
256,saint-priest-en-murat,3390,2.91667,46.35
314,villebret,3310,2.63333,46.2667
196,neuilly-en-donjon,3130,3.88333,46.35
231,saint-fargeol,3420,2.63333,46.1333
130,isle-et-bardais,3360,2.8,46.6833
101,domerat,3410,2.53333,46.35
278,taxat-senat,3140,3.13333,46.2
247,saint-menoux,3210,3.15,46.5833
5,archignat,3380,2.41667,46.3833
265,saligny-sur-roudon,3470,3.75,46.4667
