zip,state,city,lat,lng
99703,AK,Fort Wainwright,64.828303,-147.655673
99704,AK,Clear,64.418121,-149.139885
99705,AK,North Pole,64.78049,-147.369353
99709,AK,Fairbanks,64.85437,-147.846917
99714,AK,Salcha,64.50905,-146.952974
99720,AK,Allakaket,66.543197,-152.712155
99721,AK,Anaktuvuk Pass,68.11878,-151.679005
99722,AK,Arctic Village,68.077395,-145.423115
99723,AK,Barrow,71.234637,-156.817409
99724,AK,Beaver,66.33883,-147.279803
99726,AK,Bettles Field,67.100495,-151.062414
99727,AK,Buckland,65.981052,-161.131676
99729,AK,Cantwell,63.395458,-148.89735
99730,AK,Central,65.468058,-144.74886
99733,AK,Circle,65.824542,-144.08262
99734,AK,Prudhoe Bay,70.070057,-148.559636
99736,AK,Deering,66.062265,-162.711951
99737,AK,Dot Lake,64.005426,-145.613611
99739,AK,Elim,64.621662,-162.260371
99740,AK,Fort Yukon,66.520744,-145.306439
99741,AK,Galena,64.760784,-156.797701
99742,AK,Gambell,63.776555,-171.701685
99743,AK,Healy,63.917123,-149.011128
99745,AK,Hughes,66.038246,-154.26443
99746,AK,Huslia,65.689918,-156.291976
99747,AK,Kaktovik,70.042889,-143.631329
99748,AK,Kaltag,64.330452,-158.724251
99749,AK,Kiana,67.18026,-158.152204
99750,AK,Kivalina,67.665859,-163.733617
99751,AK,Kobuk,66.912253,-157.066864
99752,AK,Kotzebue,66.846459,-162.126493
99753,AK,Koyuk,64.931668,-161.149957
99755,AK,Denali National,63.516075,-149.539532
99756,AK,Manley Hot Sprin,65.02058,-150.573267
99757,AK,Lake Minchumina,63.903884,-152.430081
99758,AK,Minto,65.058399,-149.691186
99759,AK,Point Lay,69.705626,-162.906148
99760,AK,Nenana,64.557656,-149.086744
99761,AK,Noatak,66.97553,-160.509453
99762,AK,Golovin,64.505775,-165.310667
99763,AK,Noorvik,66.836353,-161.044132
99765,AK,Nulato,64.778024,-157.991353
99766,AK,Point Hope,68.312058,-166.72618
99767,AK,Rampart,65.383627,-150.011201
99768,AK,Ruby,64.720062,-155.503872
99769,AK,Savoonga,63.679737,-170.470908
99770,AK,Selawik,65.713537,-158.534287
99771,AK,Shaktoolik,64.375498,-161.174589
99772,AK,Shishmaref,66.230562,-166.137276
99773,AK,Shungnak,66.958141,-157.613496
99774,AK,Stevens Village,65.995894,-149.118286
99777,AK,Tanana,65.156483,-152.103747
99778,AK,Teller,65.240164,-166.3833
99780,AK,Border,63.435022,-142.523046
99781,AK,Venetie,67.010446,-146.413723
99782,AK,Wainwright,70.620064,-160.012532
99783,AK,Wales,65.688212,-168.520521
99784,AK,White Mountain,64.702791,-163.42185
99785,AK,Brevig Mission,65.334187,-166.478578
99786,AK,Ambler,67.46951,-156.455652
99788,AK,Chalkyitsik,66.719,-143.638121
99789,AK,Nuiqsut,70.192737,-150.997119
99801,AK,Juneau,58.362767,-134.529429
99820,AK,Angoon,57.569832,-134.371052
99824,AK,Douglas,58.275597,-134.395041
99826,AK,Gustavus,58.42835,-135.761542
99827,AK,Haines,59.251886,-135.542032
99829,AK,Hoonah,58.032237,-135.558435
99833,AK,Petersburg,56.827134,-133.160683
99835,AK,Sitka,57.051436,-135.316569
99840,AK,Skagway,59.468471,-135.301794
99901,AK,Ketchikan,55.372028,-131.683175
99919,AK,Thorne Bay,55.66086,-132.513815
99921,AK,Craig,55.47317,-133.117081
99922,AK,Hydaburg,55.137406,-132.633175
99923,AK,Hyder,55.925867,-130.124915
99925,AK,Klawock,55.552611,-133.055503
99926,AK,Metlakatla,55.121491,-131.579001
99927,AK,Point Baker,56.307858,-133.376372
99929,AK,Wrangell,56.433524,-132.352918
85003,AZ,Phoenix,33.451095,-112.077428
85027,AZ,New River Stage,33.667157,-112.102723
85201,AZ,Mesa,33.43174,-111.846931
85219,AZ,Gold Canyon,33.360787,-111.51331
85220,AZ,Apache Junction,33.415211,-111.571818
85222,AZ,Eleven Mile Corn,32.892667,-111.756093
85224,AZ,Chandler,33.330091,-111.863156
85228,AZ,Coolidge,32.957399,-111.534378
85231,AZ,Eloy,32.750929,-111.583275
85234,AZ,Gilbert,33.352746,-111.780876
85236,AZ,Higley,33.302382,-111.696926
85237,AZ,Kearny,33.059443,-110.91227
85240,AZ,Williams Afb,33.310289,-111.668801
85242,AZ,Arizona Boys Ran,33.238577,-111.643596
85247,AZ,Sacaton,33.097699,-111.775162
85248,AZ,Sun Lakes,33.223056,-111.866899
85250,AZ,Scottsdale,33.521767,-111.904926
85253,AZ,Paradise Valley,33.549439,-111.956546
85264,AZ,Fort Mcdowell,33.611807,-111.68062
85268,AZ,Fountain Hills,33.608489,-111.723685
85272,AZ,Stanfield,32.882321,-111.965987
85273,AZ,Superior,33.288716,-111.09846
85281,AZ,Tempe,33.422675,-111.926144
85292,AZ,Winkelman,33.00572,-110.772682
85301,AZ,Glendale,33.531122,-112.176703
85307,AZ,Luke Afb,33.534879,-112.326735
85321,AZ,Why,32.373485,-112.858681
85323,AZ,Avondale,33.432114,-112.343754
85324,AZ,Rock Springs,34.073197,-112.130956
85326,AZ,Buckeye,33.38896,-112.607728
85328,AZ,Cibola,33.614886,-114.512204
85331,AZ,Cave Creek,33.821896,-112.015106
85332,AZ,Congress,34.176425,-112.76801
85333,AZ,Dateland,32.867886,-113.463126
85335,AZ,El Mirage,33.608153,-112.324147
85337,AZ,Gila Bend,32.93059,-112.746832
85338,AZ,Goodyear,33.436809,-112.383385
85339,AZ,Laveen,33.343572,-112.171618
85340,AZ,Litchfield Park,33.494127,-112.380497
85342,AZ,Morristown,33.772993,-112.548331
85343,AZ,Palo Verde,33.34848,-112.646662
85344,AZ,Empire Landing,34.0254,-114.266342
85345,AZ,Peoria,33.576135,-112.234424
85347,AZ,Roll,32.936635,-113.564287
85348,AZ,Salome,33.748141,-113.571459
85350,AZ,Somerton,32.563398,-114.7127
85351,AZ,Sun City,33.606104,-112.279701
85353,AZ,Tolleson,33.434686,-112.277444
85354,AZ,Tonopah,33.422797,-112.952785
85355,AZ,Waddell,33.567285,-112.43869
85356,AZ,Wellton,32.749251,-114.176616
85361,AZ,Wittmann,33.726425,-112.446578
85362,AZ,Yarnell,34.414076,-112.62166
85363,AZ,Youngtown,33.590751,-112.301305
85364,AZ,Yuma,32.701507,-114.642362
85365,AZ,Yuma Proving Gro,32.671352,-114.548633
85374,AZ,Surprise,33.630028,-112.33143
85375,AZ,Sun City West,33.662576,-112.255434
85390,AZ,Wickenburg,33.911282,-112.738973
85501,AZ,Globe,33.402426,-110.789247
85530,AZ,Bylas,33.126549,-110.11702
85533,AZ,Clifton,33.132343,-109.246199
85535,AZ,Eden,33.028629,-109.953682
85539,AZ,Miami,33.431928,-110.881182
85540,AZ,Morenci,33.043593,-109.311517
85541,AZ,Payson,34.219779,-111.287774
85542,AZ,Peridot,33.478874,-110.37252
85543,AZ,Pima,32.909661,-109.856009
85544,AZ,Strawberry,34.390915,-111.473483
85545,AZ,Roosevelt,33.635753,-110.974884
85550,AZ,San Carlos,33.310643,-110.395323
85552,AZ,Thatcher,32.819902,-109.730245
85602,AZ,Benson,31.98826,-110.294113
85603,AZ,Bisbee,31.408557,-109.911736
85606,AZ,Cochise,32.097891,-109.92393
85610,AZ,Elfrida,31.713891,-109.619277
85611,AZ,Elgin,31.66002,-110.611403
85613,AZ,Fort Huachuca,31.558735,-110.344131
85614,AZ,Green Valley,31.854271,-111.000253
85615,AZ,Hereford,31.403545,-110.204728
85616,AZ,Huachuca City,31.663896,-110.333414
85617,AZ,Mc Neal,31.502969,-109.630971
85618,AZ,Mammoth,32.723875,-110.643961
85621,AZ,Nogales,31.376969,-110.943508
85623,AZ,Oracle,32.600506,-110.796126
85624,AZ,Patagonia,31.535317,-110.696774
85625,AZ,Pearce,31.966608,-109.795032
85629,AZ,Sahuarita,31.945169,-111.000154
85630,AZ,Saint David,31.897251,-110.215377
85631,AZ,San Manuel,32.695831,-110.656788
85632,AZ,Portal,32.208167,-109.367152
85634,AZ,Pisinemo,32.031572,-111.922207
85635,AZ,Sierra Vista,31.536467,-110.266565
85637,AZ,Sonoita,31.866154,-110.724418
85638,AZ,Tombstone,31.721598,-110.058449
85640,AZ,Amado,31.594194,-111.039693
85641,AZ,Vail,32.035926,-110.88375
85643,AZ,Willcox,32.372977,-109.863111
85653,AZ,Marana,32.404749,-111.273621
85701,AZ,Tucson,32.213873,-110.969445
85704,AZ,Casas Adobes,32.329175,-110.984593
85737,AZ,Oro Valley,32.431679,-110.954463
85901,AZ,Show Low,34.060117,-110.054633
85922,AZ,Blue,33.651245,-109.06849
85924,AZ,Concho,34.445787,-109.674096
85925,AZ,Eagar,33.954571,-109.246933
85928,AZ,Heber,34.4163,-110.568647
85929,AZ,Lakeside,34.166224,-109.986878
85935,AZ,Pinetop,34.117459,-109.919668
85936,AZ,Saint Johns,34.501008,-109.379617
85937,AZ,Snowflake,34.495859,-110.080742
85938,AZ,Springerville,34.119333,-109.304066
86001,AZ,Flagstaff,35.185911,-111.661979
86021,AZ,Colorado City,36.976266,-112.952427
86022,AZ,Fredonia,36.904397,-112.497864
86025,AZ,Holbrook,34.908451,-110.143412
86030,AZ,Hotevilla,36.211141,-110.566107
86033,AZ,Kayenta,36.688327,-110.265229
86034,AZ,Keams Canyon,35.808206,-110.284461
86035,AZ,Leupp,35.336528,-110.992651
86036,AZ,Marble Canyon,36.956943,-111.558166
86038,AZ,Mormon Lake,34.916896,-111.454914
86039,AZ,Kykotsmovi Villa,35.579084,-110.368805
86040,AZ,Greenehaven,36.896625,-111.43847
86042,AZ,Polacca,35.811812,-110.51114
86043,AZ,Second Mesa,35.903782,-110.6472
86044,AZ,Tonalea,35.934555,-110.882042
86045,AZ,Tuba City,36.103729,-111.268566
86046,AZ,Williams,35.543398,-112.17075
86047,AZ,Winslow,35.16078,-110.511382
86053,AZ,Kaibito,36.484798,-111.136973
86054,AZ,Shonto,36.61594,-110.647743
86301,AZ,Prescott,34.629909,-113.022459
86303,AZ,Groom Creek,34.558577,-112.473459
86314,AZ,Prescott Valley,34.601934,-112.326378
86320,AZ,Ash Fork,35.214998,-112.502681
86321,AZ,Bagdad,34.578484,-113.175535
86322,AZ,Camp Verde,34.569733,-111.855131
86323,AZ,Chino Valley,34.775739,-112.473099
86324,AZ,Clarkdale,34.747793,-112.033417
86325,AZ,Cornville,34.725593,-111.908556
86327,AZ,Dewey,34.536753,-112.256665
86332,AZ,Kirkland,34.454149,-112.896641
86333,AZ,Mayer,34.365535,-112.129551
86334,AZ,Paulden,35.03129,-112.544105
86335,AZ,Rimrock,34.63799,-111.784222
86336,AZ,Sedona,34.826645,-111.750627
86337,AZ,Seligman,35.321246,-112.954805
86343,AZ,Crown King,34.224062,-112.333971
86401,AZ,Kingman,35.258379,-114.05689
86403,AZ,Desert Hills,34.492879,-114.308083
86412,AZ,Hualapai,35.540732,-113.295324
86430,AZ,Bullhead City,35.014832,-114.588816
86432,AZ,Littlefield,36.866524,-113.913693
86434,AZ,Peach Springs,35.537795,-113.420199
86435,AZ,Supai,36.224157,-112.693212
86436,AZ,Topock,34.778388,-114.481666
86440,AZ,Mohave Valley,34.892942,-114.595115
86441,AZ,Dolan Springs,35.774789,-114.547771
86444,AZ,Meadview,35.813733,-114.327696
86502,AZ,Chambers,35.143044,-109.37389
86503,AZ,Chinle,36.130367,-109.603693
86505,AZ,Ganado,35.651844,-109.283168
86507,AZ,Lukachukai,36.418111,-109.244614
86509,AZ,Navajo,34.817202,-109.396217
86510,AZ,Pinon,36.100243,-110.221077
86514,AZ,Teec Nos Pos,36.779694,-109.359039
86535,AZ,Dennehotso,36.777286,-109.861001
86538,AZ,Many Farms,36.408259,-109.634021
86556,AZ,Tsaile,36.307075,-109.217627
71601,AR,North Cedar,34.215405,-91.995812
71602,AR,Dollarway,34.257001,-92.089718
71603,AR,Pine Bluff,34.189745,-92.044786
71630,AR,Arkansas City,33.614328,-91.232529
71635,AR,North,33.152369,-91.959152
71638,AR,Dermott,33.524054,-91.439391
71639,AR,Dumas,33.892102,-91.486056
71640,AR,Eudora,33.12135,-91.271552
71642,AR,Fountain Hill,33.342951,-91.835627
71643,AR,Gould,34.034503,-91.576798
71644,AR,Tamo,34.030484,-91.67082
71646,AR,Hamburg,33.2058,-91.802265
71647,AR,Ingalls,33.422207,-92.127714
71651,AR,Jersey,33.388914,-92.296613
71652,AR,Kingsland,33.86002,-92.301415
71653,AR,Lake Village,33.327408,-91.282487
71654,AR,Mc Gehee,33.62971,-91.392781
71655,AR,Monticello,33.624951,-91.794845
71658,AR,Montrose,33.307516,-91.522776
71660,AR,New Edinburg,33.758846,-92.193909
71661,AR,Parkdale,33.121267,-91.542793
71662,AR,Pickens,33.807923,-91.39157
71663,AR,Portland,33.231773,-91.513935
71665,AR,Rison,33.945325,-92.118762
71666,AR,Rohwer,33.616003,-91.205124
71667,AR,Star City,33.940528,-91.865343
71670,AR,Reed,33.67479,-91.520287
71671,AR,Warren,33.613983,-92.077824
71674,AR,Watson,33.890737,-91.281455
71675,AR,Wilmar,33.621296,-91.925697
71676,AR,Wilmot,33.057557,-91.572283
71677,AR,Winchester,33.752039,-91.543059
71678,AR,Yorktown,34.017166,-91.796472
71701,AR,East Camden,33.575866,-92.833386
71720,AR,Bearden,33.729797,-92.61802
71722,AR,Bluff City,33.698191,-93.186811
71725,AR,Carthage,34.063625,-92.62623
71726,AR,Reader,33.700148,-93.018716
71730,AR,El Dorado,33.20735,-92.662856
71740,AR,Emerson,33.089054,-93.198699
71742,AR,Fordyce,33.817648,-92.422475
71743,AR,Gurdon,33.912493,-93.141691
71744,AR,Hampton,33.537613,-92.52951
71745,AR,Harrell,33.510865,-92.391243
71747,AR,Huttig,33.045888,-92.194153
71748,AR,Ivan,33.902984,-92.439406
71749,AR,Junction City,33.043965,-92.684254
71751,AR,Louann,33.411744,-92.782759
71752,AR,Mc Neil,33.36222,-93.193006
71758,AR,Mount Holly,33.308534,-92.944265
71759,AR,Norphlet,33.309619,-92.657619
71762,AR,Smackover,33.339831,-92.74425
71763,AR,Manning,33.902989,-92.810984
71764,AR,Stephens,33.455044,-93.021391
71765,AR,Strong,33.119526,-92.362104
71766,AR,Thornton,33.767694,-92.468299
71767,AR,Tinsman,33.643436,-92.382192
71769,AR,Village,33.281849,-93.046404
71770,AR,Waldo,33.360017,-93.294915
71801,AR,Perrytown,33.656645,-93.590305
71822,AR,Ashdown,33.678711,-94.135102
71825,AR,Blevins,33.875468,-93.536035
71826,AR,Bradley,33.106963,-93.627496
71827,AR,Buckner,33.375323,-93.446998
71828,AR,Cale,33.616403,-93.26497
71831,AR,Columbus,33.745108,-93.85588
71832,AR,De Queen,34.044206,-94.338559
71833,AR,Dierks,34.13232,-94.015243
71834,AR,Doddridge,33.105448,-93.954307
71835,AR,Emmet,33.692896,-93.423242
71836,AR,Foreman,33.71759,-94.388108
71837,AR,Fouke,33.302476,-93.900953
71839,AR,Garland City,33.335161,-93.731624
71841,AR,Gillham,34.157003,-94.316497
71842,AR,Horatio,33.939221,-94.295942
71845,AR,Lewisville,33.373603,-93.595258
71846,AR,Lockesburg,33.930553,-94.127588
71847,AR,Mc Caskill,33.923042,-93.626605
71851,AR,Mineral Springs,33.863852,-93.918828
71852,AR,Nashville,33.957646,-93.870709
71853,AR,Ogden,33.585706,-94.027826
71855,AR,Ozan,33.902775,-93.771443
71858,AR,Rosston,33.561693,-93.303891
71859,AR,Saratoga,33.759883,-93.876723
71860,AR,Stamps,33.356877,-93.501307
71862,AR,Washington,33.754596,-93.673529
71864,AR,Willisville,33.484731,-93.31212
71865,AR,Wilton,33.734794,-94.135746
71866,AR,Winthrop,33.858321,-94.395174
71901,AR,Lake Catherine,34.501475,-93.026024
71909,AR,Hot Springs Vill,34.65862,-93.006386
71913,AR,Lake Hamilton,34.473304,-93.109177
71921,AR,Amity,34.259362,-93.420551
71922,AR,Antoine,34.028296,-93.437169
71923,AR,Arkadelphia,34.11525,-93.068989
71929,AR,Bismarck,34.311033,-93.187236
71931,AR,Blakely,34.703957,-93.063509
71933,AR,Bonnerdale,34.349751,-93.319415
71935,AR,Caddo Gap,34.397579,-93.586376
71937,AR,Cove,34.419159,-94.39234
71940,AR,Delight,34.023772,-93.524666
71941,AR,Donaldson,34.221221,-92.909384
71942,AR,Friendship,34.241225,-92.980393
71944,AR,Grannis,34.237021,-94.3255
71945,AR,Hatfield,34.487703,-94.371397
71949,AR,Jessieville,34.693729,-93.196318
71950,AR,Kirby,34.255153,-93.616716
71952,AR,Langley,34.314035,-93.850942
71953,AR,Mena,34.581435,-94.220984
71956,AR,Buckville,34.577182,-93.160041
71957,AR,Mount Ida,34.561194,-93.574904
71958,AR,Murfreesboro,34.101734,-93.710903
71959,AR,Newhope,34.227347,-93.890487
71960,AR,Norman,34.459633,-93.674304
71961,AR,Oden,34.611292,-93.821103
71962,AR,Okolona,34.055138,-93.289679
71964,AR,Pearcy,34.435092,-93.242015
71965,AR,Pencil Bluff,34.639946,-93.742947
71968,AR,Royal,34.515049,-93.289734
71969,AR,Sims,34.646181,-93.674071
71970,AR,Story,34.668695,-93.537587
71971,AR,Umpire,34.292129,-94.031377
71972,AR,Vandervoort,34.379535,-94.369788
71973,AR,Wickes,34.308806,-94.340257
72001,AR,Adona,35.046956,-92.903325
72002,AR,Alexander,34.631266,-92.472673
72003,AR,Almyra,34.41459,-91.430992
72004,AR,Altheimer,34.306168,-91.828916
72005,AR,Amagon,35.561559,-91.079636
72006,AR,Augusta,35.278806,-91.352653
72007,AR,Austin,35.028369,-91.959398
72010,AR,Bald Knob,35.311331,-91.550197
72011,AR,Bauxite,34.545537,-92.360531
72012,AR,Beebe,35.093743,-91.907449
72013,AR,Bee Branch,35.423367,-92.408523
72014,AR,Beedeville,35.420267,-91.106371
72016,AR,Bigelow,34.984659,-92.630842
72017,AR,Biscoe,34.833706,-91.490028
72020,AR,Bradford,35.427655,-91.518973
72021,AR,Brinkley,34.878124,-91.188596
72023,AR,Cabot,34.945724,-92.031771
72024,AR,Carlisle,34.793291,-91.745929
72025,AR,Casa,35.032168,-93.047005
72026,AR,Casscoe,34.473625,-91.324798
72027,AR,Center Ridge,35.398063,-92.558167
72028,AR,Choctaw,35.523528,-92.426412
72029,AR,Clarendon,34.660138,-91.256426
72031,AR,Clinton,35.604537,-92.475825
72032,AR,Conway,35.084199,-92.423574
72036,AR,Cotton Plant,35.017827,-91.229043
72038,AR,Crocketts Bluff,34.425272,-91.232079
72039,AR,Twin Groves,35.291042,-92.432952
72040,AR,Des Arc,34.97507,-91.511342
72041,AR,De Valls Bluff,34.744704,-91.498218
72042,AR,De Witt,34.285312,-91.333627
72044,AR,Edgemont,35.623006,-92.199471
72045,AR,El Paso,35.114176,-92.090076
72046,AR,England,34.557458,-91.948422
72047,AR,Enola,35.208705,-92.212328
72048,AR,Ethel,34.243525,-91.139839
72051,AR,Fox,35.768208,-92.304266
72052,AR,Garner,35.130305,-91.742884
72055,AR,Gillett,34.121838,-91.380048
72057,AR,Grapevine,34.130893,-92.310944
72058,AR,Greenbrier,35.229547,-92.357792
72060,AR,Griffithville,35.114383,-91.624234
72061,AR,Guy,35.318487,-92.331539
72063,AR,Hattieville,35.290713,-92.778317
72064,AR,Hazen,34.783833,-91.576699
72065,AR,Hensley,34.591133,-92.214019
72066,AR,Hickory Plains,34.978642,-91.750844
72067,AR,Greers Ferry,35.549812,-92.182284
72068,AR,Higginson,35.188254,-91.71828
72069,AR,Holly Grove,34.599294,-91.184376
72072,AR,Humnoke,34.541896,-91.756616
72073,AR,Humphrey,34.403387,-91.67896
72076,AR,Gravel Ridge,34.881985,-92.130435
72079,AR,Jefferson,34.355285,-92.148574
72080,AR,Jerusalem,35.37975,-92.813886
72081,AR,Judsonia,35.324954,-91.649087
72082,AR,Kensett,35.229939,-91.669672
72083,AR,Keo,34.604072,-92.007844
72084,AR,Leola,34.185605,-92.597865
72086,AR,Lonoke,34.783162,-91.921367
72087,AR,Lonsdale,34.556203,-92.834034
72101,AR,Mc Crory,35.247292,-91.179327
72102,AR,Mc Rae,35.11322,-91.821551
72103,AR,Shannon Hills,34.621756,-92.384618
72105,AR,Jones Mills,34.453624,-92.861975
72106,AR,Mayflower,34.966853,-92.400102
72110,AR,Morrilton,35.169227,-92.735436
72112,AR,Newport,35.598823,-91.257064
72113,AR,Maumelle,34.849085,-92.405892
72114,AR,North Little Roc,34.766974,-92.265376
72116,AR,Sherwood,34.807629,-92.237359
72118,AR,Camp Joseph T Ro,34.821598,-92.307875
72121,AR,Pangburn,35.421583,-91.795971
72122,AR,Paron,34.785289,-92.748176
72125,AR,Perry,35.042732,-92.787976
72127,AR,Plumerville,35.157466,-92.620435
72128,AR,Poyen,34.350828,-92.599037
72129,AR,Prattsville,34.307865,-92.513105
72130,AR,Prim,35.685733,-92.134596
72131,AR,Quitman,35.404988,-92.133334
72132,AR,Redfield,34.452647,-92.17579
72133,AR,Reydell,34.143281,-91.550395
72134,AR,Roe,34.628592,-91.377058
72135,AR,Roland,34.88287,-92.519152
72136,AR,Romance,35.215462,-92.06985
72137,AR,Rose Bud,35.321447,-92.061988
72140,AR,Saint Charles,34.335296,-91.16808
72141,AR,Scotland,35.507956,-92.586652
72142,AR,Scott,34.694215,-92.11566
72143,AR,Georgetown,35.253512,-91.762931
72150,AR,Sheridan,34.316527,-92.365713
72152,AR,Sherrill,34.358148,-91.993285
72153,AR,Shirley,35.573259,-92.29751
72156,AR,Solgohachia,35.270056,-92.675387
72157,AR,Springfield,35.274879,-92.54567
72160,AR,Stuttgart,34.485358,-91.548742
72165,AR,Thida,35.553556,-91.461823
72166,AR,Tichnor,34.089311,-91.243684
72167,AR,Traskwood,34.450791,-92.654734
72168,AR,Tucker,34.441442,-91.916265
72170,AR,Ulm,34.579938,-91.51343
72173,AR,Vilonia,35.071895,-92.183235
72175,AR,Wabbaseka,34.393552,-91.754948
72179,AR,Wilburn,35.454547,-91.907248
72181,AR,Wooster,35.197308,-92.450998
72182,AR,Wright,34.437656,-92.06308
72201,AR,Little Rock,34.748342,-92.281939
72208,AR,Ferndale,34.781575,-92.585581
72301,AR,West Memphis,35.148442,-90.17792
72310,AR,Armorel,35.942843,-89.758118
72311,AR,Aubrey,34.702727,-90.911331
72313,AR,Bassett,35.513808,-90.192155
72314,AR,Birdeye,35.409571,-90.67074
72315,AR,Blytheville A F,35.934482,-89.922497
72320,AR,Brickeys,34.854814,-90.537738
72321,AR,Burdette,35.814769,-89.942312
72324,AR,Cherry Valley,35.399122,-90.761329
72326,AR,Colt,35.096062,-90.787204
72327,AR,Crawfordsville,35.211873,-90.335107
72328,AR,Crumrod,34.216167,-90.949535
72329,AR,Driver,35.559714,-89.960526
72330,AR,Dyess,35.595394,-90.215716
72331,AR,Earle,35.27989,-90.450261
72332,AR,Edmondson,35.022309,-90.328672
72333,AR,Elaine,34.308668,-90.873485
72335,AR,Forrest City,35.009129,-90.788572
72338,AR,Frenchmans Bayou,35.478419,-90.055933
72339,AR,Gilmore,35.386408,-90.264664
72340,AR,Goodwin,34.959149,-90.983518
72341,AR,Haynes,34.883752,-90.766621
72346,AR,Heth,35.097335,-90.458554
72347,AR,Hickory Ridge,35.399457,-90.982283
72350,AR,Joiner,35.505239,-90.14779
72351,AR,Keiser,35.678626,-90.096171
72354,AR,Lepanto,35.606909,-90.335883
72355,AR,Lexa,34.672694,-90.78532
72358,AR,Luxora,35.760786,-89.92204
72360,AR,Marianna,34.775929,-90.77852
72365,AR,Marked Tree,35.534933,-90.419387
72366,AR,Marvell,34.548541,-90.941322
72367,AR,Mellwood,34.220032,-91.008589
72368,AR,Moro,34.802953,-91.006026
72369,AR,Oneida,34.405267,-90.826045
72370,AR,Osceola,35.701864,-89.979764
72372,AR,Palestine,34.966346,-90.904929
72373,AR,Parkin,35.258557,-90.556417
72374,AR,Poplar Grove,34.539397,-90.881274
72376,AR,Proctor,35.083396,-90.255026
72379,AR,Snow Lake,34.066466,-91.007083
72381,AR,Tomato,35.806666,-89.787092
72384,AR,Turrell,35.296936,-90.262979
72386,AR,Tyronza,35.486477,-90.351944
72390,AR,West Helena,34.549635,-90.654531
72392,AR,Wheatley,34.920703,-91.108645
72394,AR,Widener,35.059167,-90.629313
